plate,longitude,latitude,time,status
0,114.07068600000001,22.53195,2016-11-28 00:00:00,1
3,114.03685,22.603617,2016-11-28 00:00:08,0
2,113.903282,22.554251,2016-11-28 00:00:13,0
0,114.068298,22.532034,2016-11-28 00:00:15,1
1,114.05925,22.6537,2016-11-28 00:00:18,1
1,114.05925,22.6537,2016-11-28 00:00:19,1
1,114.06003600000001,22.653517,2016-11-28 00:00:26,1
3,114.037682,22.603201000000002,2016-11-28 00:00:28,0
4,114.11938500000001,22.540701000000002,2016-11-28 00:00:25,1
2,113.903282,22.554251,2016-11-28 00:00:28,0
0,114.06698600000001,22.53245,2016-11-28 00:00:30,1
2,113.903282,22.554234,2016-11-28 00:00:36,0
4,114.119003,22.540466000000002,2016-11-28 00:00:40,1
1,114.060432,22.653382999999998,2016-11-28 00:00:35,1
1,114.0606,22.653334,2016-11-28 00:00:41,1
0,114.06808500000001,22.532383,2016-11-28 00:00:45,1
3,114.038315,22.603399,2016-11-28 00:00:48,0
1,114.0606,22.653334,2016-11-28 00:00:49,0
2,113.903282,22.554234,2016-11-28 00:00:51,0
1,114.061783,22.661317999999998,2016-11-28 00:07:36,0
2,113.902832,22.554517999999998,2016-11-28 00:07:39,0
0,114.06813000000001,22.521798999999998,2016-11-28 00:07:45,1
4,114.10563700000002,22.543283,2016-11-28 00:07:48,0
3,113.995903,22.589251,2016-11-28 00:07:49,1
1,114.062164,22.66165,2016-11-28 00:07:51,0
2,113.902817,22.554533,2016-11-28 00:07:54,0
0,114.068069,22.521717000000002,2016-11-28 00:08:00,1
4,114.10563700000002,22.543283,2016-11-28 00:08:03,0
1,114.062347,22.66185,2016-11-28 00:08:06,0
3,113.99196599999999,22.587618,2016-11-28 00:08:09,1
2,113.902702,22.554648999999998,2016-11-28 00:08:09,0
0,114.067902,22.521233,2016-11-28 00:08:15,1
2,113.902718,22.554632,2016-11-28 00:08:17,0
4,114.10563700000002,22.543283,2016-11-28 00:08:18,0
1,114.062881,22.662232999999997,2016-11-28 00:08:21,0
3,113.987885,22.5867,2016-11-28 00:08:29,1
0,114.067802,22.52095,2016-11-28 00:08:30,1
2,113.902832,22.554648999999998,2016-11-28 00:08:32,0
4,114.10563700000002,22.543283,2016-11-28 00:08:33,0
1,114.06361399999999,22.662032999999997,2016-11-28 00:08:36,0
0,114.067764,22.520933,2016-11-28 00:08:45,1
2,113.902847,22.554648999999998,2016-11-28 00:08:47,0
4,114.10563700000002,22.543283,2016-11-28 00:08:49,0
3,113.98353600000002,22.586132,2016-11-28 00:08:49,1
1,114.06361399999999,22.662032999999997,2016-11-28 00:08:51,0
2,113.902901,22.554648999999998,2016-11-28 00:08:55,0
0,114.067764,22.520933,2016-11-28 00:08:59,1
4,114.10563700000002,22.543283,2016-11-28 00:09:03,0
1,114.06361399999999,22.662032999999997,2016-11-28 00:09:06,0
3,113.97908000000001,22.586218,2016-11-28 00:09:09,1
2,113.902969,22.554617,2016-11-28 00:09:10,0
1,114.06361399999999,22.662032999999997,2016-11-28 00:09:14,0
0,114.067848,22.521084,2016-11-28 00:09:15,1
4,114.10563700000002,22.543283,2016-11-28 00:09:19,0
1,114.06361399999999,22.662032999999997,2016-11-28 00:09:23,0
2,113.903,22.554567000000002,2016-11-28 00:09:26,0
1,114.06361399999999,22.662032999999997,2016-11-28 00:09:29,0
3,113.974434,22.586218,2016-11-28 00:09:29,1
0,114.067917,22.521217,2016-11-28 00:09:30,0
4,114.10563700000002,22.543283,2016-11-28 00:09:33,0
2,113.90298500000002,22.554582999999997,2016-11-28 00:09:41,0
1,114.062851,22.662216,2016-11-28 00:09:44,1
0,114.067917,22.521217,2016-11-28 00:09:45,0
4,114.10563700000002,22.543283,2016-11-28 00:09:48,0
3,113.970001,22.584932000000002,2016-11-28 00:09:49,1
1,114.062653,22.66235,2016-11-28 00:09:52,1
2,113.902946,22.55455,2016-11-28 00:09:56,0
0,114.067917,22.521217,2016-11-28 00:10:00,0
4,114.10563700000002,22.543283,2016-11-28 00:10:03,0
1,114.06195100000001,22.661583,2016-11-28 00:10:07,1
3,113.967133,22.58165,2016-11-28 00:10:09,1
2,113.902946,22.554482999999998,2016-11-28 00:10:11,0
0,114.067902,22.521334,2016-11-28 00:10:15,0
4,114.10563700000002,22.543283,2016-11-28 00:10:18,0
1,114.06201899999999,22.661516,2016-11-28 00:10:22,1
2,113.902847,22.554517999999998,2016-11-28 00:10:26,0
3,113.96613300000001,22.578466,2016-11-28 00:10:29,1
0,114.067986,22.5215,2016-11-28 00:10:30,0
4,114.10563700000002,22.543283,2016-11-28 00:10:33,0
2,113.902817,22.55455,2016-11-28 00:10:34,0
1,114.062248,22.661217,2016-11-28 00:10:37,1
0,114.06815300000001,22.521798999999998,2016-11-28 00:10:45,0
4,114.10563700000002,22.543283,2016-11-28 00:10:48,0
2,113.90280200000001,22.554533,2016-11-28 00:10:49,0
3,113.96613300000001,22.578466,2016-11-28 00:10:50,1
1,114.0644,22.661333,2016-11-28 00:10:52,1
1,114.065651,22.661248999999998,2016-11-28 00:11:00,1
0,114.06793200000001,22.522182,2016-11-28 00:11:00,0
4,114.10563700000002,22.543283,2016-11-28 00:11:03,0
2,113.902832,22.554533,2016-11-28 00:11:04,0
3,113.96653,22.569,2016-11-28 00:11:09,1
2,113.90287,22.554567000000002,2016-11-28 00:11:12,0
1,114.066818,22.660418,2016-11-28 00:11:14,1
0,114.066483,22.522533,2016-11-28 00:11:15,0
4,114.10563700000002,22.543283,2016-11-28 00:11:18,0
2,113.90287,22.554567000000002,2016-11-28 00:11:27,0
1,114.06588,22.659218,2016-11-28 00:11:30,1
3,113.965019,22.56525,2016-11-28 00:11:29,1
0,114.065483,22.522932,2016-11-28 00:11:30,0
4,114.10563700000002,22.543283,2016-11-28 00:11:33,0
2,113.90287,22.55455,2016-11-28 00:11:35,0
0,114.065552,22.524033,2016-11-28 00:11:45,0
1,114.064865,22.658082999999998,2016-11-28 00:11:45,1
4,114.10563700000002,22.543283,2016-11-28 00:11:48,0
3,113.961281,22.563368,2016-11-28 00:11:49,1
2,113.902847,22.554517999999998,2016-11-28 00:11:50,0
1,114.064568,22.65765,2016-11-28 00:11:52,1
0,114.066368,22.5242,2016-11-28 00:12:00,0
4,114.10563700000002,22.543283,2016-11-28 00:12:03,0
2,113.90291599999999,22.55455,2016-11-28 00:12:05,0
1,114.064598,22.657583,2016-11-28 00:12:09,0
3,113.95725300000001,22.563882999999997,2016-11-28 00:12:09,1
2,113.902946,22.55455,2016-11-28 00:12:12,0
1,114.064613,22.657566,2016-11-28 00:12:17,0
0,114.067764,22.523701000000003,2016-11-28 00:12:15,0
4,114.10563700000002,22.543283,2016-11-28 00:12:18,0
2,113.90293100000001,22.5546,2016-11-28 00:12:27,0
3,113.95433,22.564684,2016-11-28 00:12:29,1
1,114.064369,22.657217000000003,2016-11-28 00:12:32,0
0,114.068398,22.523718,2016-11-28 00:12:30,0
4,114.10563700000002,22.543283,2016-11-28 00:12:33,0
2,113.902969,22.554632,2016-11-28 00:12:42,0
1,114.064186,22.657049,2016-11-28 00:12:47,0
0,114.06851999999999,22.5242,2016-11-28 00:12:45,0
4,114.10563700000002,22.543283,2016-11-28 00:12:48,0
3,113.95385,22.566982,2016-11-28 00:12:49,1
2,113.90291599999999,22.5546,2016-11-28 00:12:57,0
0,114.06783300000001,22.52445,2016-11-28 00:13:00,0
1,114.06406399999999,22.656967,2016-11-28 00:13:02,0
4,114.10563700000002,22.543283,2016-11-28 00:13:03,0
3,113.951866,22.5672,2016-11-28 00:13:09,1
2,113.90287,22.554567000000002,2016-11-28 00:13:11,0
0,114.067001,22.525267000000003,2016-11-28 00:13:15,0
1,114.063469,22.656133999999998,2016-11-28 00:13:17,0
